sex,age,race,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid,r_charge_degree,r_charge_desc,is_violent_recid,vr_charge_degree,vr_charge_desc,two_year_recid,dob_year,event_date_day,event_date_month,event_date_year
Male,58,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1957,9,12,2013
Male,58,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1958,18,5,2013
Male,23,African-American,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,9,5,2013
Female,26,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1989,26,10,2013
Female,38,Caucasian,F,violence,0,0,0,0,1,M1,other,0,NA,NA,1,1977,31,5,2014
Male,30,African-American,M,violence,0,0,0,4,1,M2,traffic,0,NA,NA,1,1986,5,11,2013
Male,31,Caucasian,F,other,0,0,0,11,1,F3,robbery,0,NA,NA,1,1984,2,12,2014
Female,27,African-American,F,robbery,0,0,0,3,1,M1,other,1,M1,violence,1,1988,1,4,2014
Male,23,Caucasian,F,robbery,0,0,2,1,1,F3,drugs,0,NA,NA,1,1993,11,4,2013
Female,27,Other,F,other,0,0,0,5,1,M2,other,0,NA,NA,1,1988,17,6,2014
Male,30,African-American,F,robbery,0,0,0,2,0,NA,NA,0,NA,NA,0,1985,28,5,2013
Male,25,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1991,27,4,2013
Male,31,Hispanic,M,other,2,1,0,8,1,M2,traffic,0,NA,NA,1,1984,10,3,2013
Male,26,Hispanic,F,traffic,0,0,0,5,0,NA,NA,0,NA,NA,0,1989,18,4,2013
Male,25,African-American,F,violence,0,0,0,3,1,F2,robbery,0,NA,NA,1,1990,8,12,2013
Male,39,Caucasian,F,other,0,0,0,8,0,NA,NA,0,NA,NA,0,1976,11,7,2013
Male,26,African-American,M,violence,0,0,0,2,0,NA,NA,0,NA,NA,0,1990,30,5,2013
Male,35,African-American,F,other,0,0,0,6,0,NA,NA,0,NA,NA,0,1980,14,10,2013
Female,45,Asian,F,traffic,0,0,0,6,1,M2,traffic,0,NA,NA,1,1970,12,9,2014
Female,48,Caucasian,M,violence,0,0,0,8,1,M1,violence,0,NA,NA,1,1967,11,1,2014
Male,22,African-American,F,other,0,0,0,6,0,NA,NA,0,NA,NA,0,1993,18,12,2013
Male,37,African-American,M,other,3,0,0,12,0,NA,NA,0,NA,NA,0,1979,19,4,2013
Male,26,African-American,F,robbery,0,0,0,1,1,F3,violence,1,F3,violence,1,1989,4,10,2014
Male,25,African-American,F,other,2,3,0,8,0,NA,NA,0,NA,NA,0,1990,9,9,2013
Male,21,Caucasian,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1994,1,3,2014
Male,24,African-American,F,drugs,0,0,1,1,1,F3,NA,0,NA,NA,1,1991,17,5,2014
Male,24,African-American,F,other,1,0,0,10,1,F3,drugs,0,NA,NA,1,1991,28,11,2014
Male,44,African-American,F,drugs,0,0,0,7,1,F3,robbery,0,NA,NA,1,1971,9,7,2013
Male,23,African-American,F,other,0,0,1,10,1,F2,other,0,NA,NA,1,1993,9,5,2013
Female,47,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1968,2,4,2013
Male,24,Other,F,violence,0,1,0,9,1,M1,violence,1,M2,violence,1,1991,15,3,2013
Male,21,African-American,F,drugs,0,0,0,2,1,M1,other,0,NA,NA,1,1994,22,8,2013
Male,28,African-American,M,violence,0,0,0,6,1,M2,traffic,1,F2,violence,1,1987,17,3,2013
Male,29,African-American,F,traffic,0,0,0,0,0,NA,NA,0,NA,NA,0,1987,16,11,2013
Male,23,Caucasian,M,violence,0,0,1,1,1,F3,robbery,0,NA,NA,1,1992,14,12,2014
Male,25,African-American,M,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1990,25,4,2013
Male,29,Caucasian,M,other,0,0,0,12,1,F3,other,0,NA,NA,1,1986,7,2,2013
Male,30,Hispanic,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1985,2,11,2013
Male,21,Other,F,robbery,0,0,0,1,1,M1,drugs,0,NA,NA,1,1994,19,4,2013
Male,56,African-American,F,drugs,0,0,0,16,0,NA,NA,0,NA,NA,0,1959,16,2,2013
Male,51,African-American,F,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1964,22,8,2013
Male,30,Hispanic,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1985,2,1,2014
Male,23,Hispanic,F,other,0,0,0,0,1,F3,robbery,0,NA,NA,1,1993,15,12,2014
Male,27,Caucasian,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1989,5,7,2013
Male,23,African-American,F,other,0,0,0,1,1,M2,traffic,0,NA,NA,1,1992,9,11,2014
Male,30,Other,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1985,6,12,2013
Male,42,Caucasian,M,violence,0,0,0,1,1,F3,drugs,1,M1,violence,1,1974,28,10,2013
Female,23,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1993,12,3,2013
Male,27,African-American,M,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1988,9,1,2013
Male,31,African-American,M,violence,1,1,1,12,1,M2,traffic,0,NA,NA,1,1984,22,3,2013
Male,29,African-American,F,robbery,0,0,0,5,1,M1,robbery,0,NA,NA,0,1986,9,5,2013
Female,39,Caucasian,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1976,25,2,2013
Male,30,Caucasian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1986,2,3,2014
Male,37,Caucasian,M,violence,0,0,0,4,1,M1,violence,1,M2,violence,1,1978,29,1,2013
Male,19,Caucasian,M,violence,0,0,0,0,1,M1,violence,1,M1,violence,1,1996,3,7,2014
Male,39,Caucasian,F,drugs,0,0,0,17,1,M1,drugs,0,NA,NA,1,1976,22,12,2014
Male,24,African-American,M,other,1,0,1,9,1,M1,violence,1,F3,robbery,1,1991,5,2,2013
Male,25,African-American,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1990,7,8,2013
Male,20,African-American,M,violence,0,0,1,1,1,M2,traffic,0,NA,NA,1,1995,23,12,2014
Male,30,African-American,M,drugs,0,0,0,0,1,F3,drugs,0,NA,NA,1,1985,9,5,2014
Male,28,African-American,M,traffic,0,0,0,3,0,NA,NA,0,NA,NA,0,1987,4,4,2013
Female,49,Caucasian,F,other,0,0,0,8,0,NA,NA,0,NA,NA,0,1966,18,2,2014
Male,37,African-American,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1978,2,5,2013
Male,32,African-American,F,traffic,0,0,0,10,1,M2,traffic,0,NA,NA,1,1983,25,10,2014
Male,26,African-American,M,violence,0,0,1,12,1,M1,other,0,NA,NA,1,1990,7,12,2014
Male,27,African-American,M,other,0,0,0,11,1,F3,drugs,0,NA,NA,1,1989,4,6,2014
Male,59,African-American,F,other,0,0,0,3,1,M1,drugs,0,NA,NA,0,1956,23,1,2013
Male,24,Caucasian,F,other,0,0,1,5,1,M1,violence,1,M1,violence,1,1992,19,11,2013
Male,35,African-American,F,violence,0,0,1,8,1,M1,other,0,NA,NA,1,1980,14,10,2014
Male,36,Caucasian,M,other,0,0,0,10,1,F2,robbery,1,M1,violence,1,1979,24,1,2013
Male,24,African-American,F,other,0,0,0,11,1,F3,drugs,0,NA,NA,1,1991,22,5,2014
Male,23,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,21,5,2013
Male,22,African-American,F,robbery,0,0,0,1,0,NA,NA,0,NA,NA,0,1993,30,8,2013
Male,30,African-American,F,robbery,0,2,2,11,0,NA,NA,0,NA,NA,0,1986,30,4,2013
Male,31,African-American,F,other,0,0,0,4,1,M1,other,0,NA,NA,1,1985,29,8,2014
Male,42,Caucasian,F,drugs,0,0,0,2,1,F3,drugs,0,NA,NA,1,1973,30,10,2014
Male,39,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1977,15,11,2013
Female,45,Caucasian,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1970,17,6,2013
Male,31,African-American,F,violence,0,1,0,3,0,NA,NA,0,NA,NA,0,1984,26,3,2013
Male,26,Other,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1989,25,4,2013
Male,21,Caucasian,F,drugs,0,2,7,2,1,MO3,drugs,1,F2,violence,1,1995,17,10,2013
Male,55,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1960,2,4,2013
Male,54,Caucasian,F,drugs,0,0,0,7,0,NA,NA,0,NA,NA,0,1961,6,10,2013
Female,49,Caucasian,F,other,0,0,0,4,0,NA,NA,0,NA,NA,0,1966,24,5,2013
Female,46,Caucasian,F,other,0,0,0,7,1,F3,robbery,0,NA,NA,1,1969,2,7,2014
Male,51,African-American,F,drugs,0,0,0,17,1,F3,robbery,0,NA,NA,1,1964,10,7,2013
Male,26,African-American,F,other,0,0,0,1,1,M2,other,0,NA,NA,1,1990,19,3,2013
Male,23,African-American,F,violence,0,1,0,2,1,F3,robbery,0,NA,NA,1,1992,5,2,2014
Male,32,African-American,M,traffic,0,0,0,0,0,NA,NA,0,NA,NA,0,1984,16,8,2013
Male,70,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1945,8,2,2014
Male,46,Caucasian,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1969,24,3,2013
Male,42,African-American,F,drugs,0,0,0,0,1,F2,other,0,NA,NA,1,1973,4,10,2014
Male,32,Caucasian,F,violence,0,0,0,5,1,M2,other,0,NA,NA,1,1983,14,5,2014
Male,24,African-American,M,violence,0,0,0,1,1,F3,robbery,1,F3,robbery,1,1991,17,5,2014
Male,22,Caucasian,M,violence,0,0,0,5,1,M1,drugs,0,NA,NA,1,1993,23,1,2014
Male,38,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1977,18,1,2014
Male,22,Hispanic,M,violence,0,0,1,0,0,NA,NA,0,NA,NA,0,1993,29,4,2013
Male,46,African-American,F,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1970,22,8,2013
Male,50,African-American,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1965,15,5,2013
Male,30,Caucasian,F,drugs,0,0,0,22,1,M2,robbery,0,NA,NA,1,1985,16,11,2014
Male,60,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1956,21,12,2013
Male,36,African-American,M,violence,0,0,1,16,1,M1,other,0,NA,NA,1,1979,22,11,2014
Male,25,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1990,11,2,2013
Male,27,African-American,F,robbery,0,0,0,1,0,NA,NA,0,NA,NA,0,1989,28,1,2014
Male,27,African-American,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1988,14,1,2014
Male,66,African-American,F,other,0,0,0,33,1,M1,drugs,0,NA,NA,1,1949,20,12,2013
Male,27,African-American,F,traffic,1,1,2,15,1,M1,drugs,0,NA,NA,1,1989,29,8,2014
Male,25,African-American,F,other,0,0,0,0,1,F3,other,1,F3,other,1,1991,8,2,2013
Male,29,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1987,25,12,2013
Male,45,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1970,3,2,2014
Male,54,Other,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1962,20,2,2013
Male,33,Other,F,other,0,0,0,2,1,M2,traffic,0,NA,NA,1,1982,20,5,2013
Male,49,African-American,F,violence,0,0,0,1,1,M2,other,1,F3,violence,1,1967,13,3,2013
Male,23,Hispanic,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,7,9,2013
Male,56,Other,F,other,0,0,0,9,0,NA,NA,0,NA,NA,0,1959,26,9,2013
Male,83,Hispanic,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1933,5,1,2013
Female,27,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1988,8,4,2013
Male,57,Caucasian,M,other,0,0,0,12,0,NA,NA,0,NA,NA,0,1958,10,11,2013
Male,30,African-American,F,drugs,0,1,0,19,1,M2,traffic,0,NA,NA,1,1986,21,1,2014
Female,37,African-American,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1978,24,1,2013
Male,35,Hispanic,F,other,0,0,0,7,0,NA,NA,0,NA,NA,0,1980,5,12,2013
Male,32,African-American,M,violence,0,0,0,6,1,M2,traffic,0,NA,NA,1,1983,27,4,2013
Male,38,Other,F,other,0,0,0,0,1,M2,other,0,NA,NA,1,1977,13,2,2013
Male,38,African-American,F,violence,0,0,0,6,1,M2,other,1,F3,other,1,1977,30,3,2013
Male,43,Hispanic,M,violence,0,0,0,0,1,M2,traffic,0,NA,NA,1,1972,29,5,2014
Male,54,Caucasian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1962,24,12,2013
Male,78,Caucasian,M,traffic,0,0,0,1,1,F3,other,0,NA,NA,1,1937,19,9,2014
Female,47,African-American,F,drugs,0,0,0,7,1,F3,drugs,0,NA,NA,1,1969,31,7,2014
Male,30,African-American,F,other,0,0,0,2,1,F3,traffic,1,M1,violence,1,1985,20,3,2014
Male,41,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1974,7,1,2014
Male,30,Caucasian,F,violence,0,0,0,9,1,F3,robbery,0,NA,NA,1,1985,28,1,2013
Male,21,Hispanic,F,drugs,0,0,0,0,1,M1,drugs,0,NA,NA,1,1994,26,10,2013
Male,25,African-American,M,violence,0,0,0,1,1,M2,other,0,NA,NA,1,1990,16,9,2013
Male,28,African-American,F,violence,0,0,0,2,1,F3,drugs,0,NA,NA,1,1987,12,12,2014
Male,24,African-American,F,violence,0,0,0,2,1,M1,other,0,NA,NA,1,1992,18,6,2014
Female,23,African-American,M,traffic,0,0,0,6,0,NA,NA,0,NA,NA,0,1992,28,11,2013
Male,21,Caucasian,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1995,17,3,2014
Male,32,Caucasian,F,robbery,0,0,0,4,0,NA,NA,0,NA,NA,0,1983,24,7,2013
Male,26,African-American,F,other,0,0,0,1,1,F3,robbery,0,NA,NA,1,1990,11,8,2013
Male,33,African-American,M,other,0,0,0,7,1,F3,violence,1,M1,violence,1,1982,1,3,2013
Male,25,African-American,F,robbery,0,0,0,1,0,NA,NA,0,NA,NA,0,1990,27,1,2013
Male,54,Caucasian,F,robbery,0,0,0,3,1,F2,robbery,1,F2,robbery,1,1961,11,8,2014
Male,22,African-American,F,other,0,0,0,2,1,M2,other,1,F3,violence,1,1994,20,8,2013
Male,23,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1993,15,7,2013
Male,52,African-American,F,other,0,0,0,16,1,F6,violence,1,F6,violence,1,1963,29,8,2013
Male,24,African-American,F,violence,0,0,0,1,1,M2,traffic,1,M1,violence,1,1991,24,8,2014
Male,37,African-American,F,violence,0,0,0,4,0,NA,NA,0,NA,NA,0,1978,13,5,2013
Female,26,Other,M,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1989,15,10,2009
Male,33,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1982,6,5,2013
Male,19,Caucasian,F,violence,0,0,1,1,1,M1,robbery,0,NA,NA,1,1996,27,7,2014
Male,39,African-American,F,drugs,0,0,0,9,0,NA,NA,0,NA,NA,0,1976,25,4,2013
Female,54,Caucasian,M,robbery,0,0,0,1,0,NA,NA,0,NA,NA,0,1961,6,5,2013
Female,28,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1987,19,3,2013
Male,47,African-American,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1969,30,1,2013
Male,29,African-American,M,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1986,9,11,2013
Male,36,Other,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1980,12,11,2013
Male,41,African-American,M,other,0,1,0,9,0,NA,NA,0,NA,NA,0,1975,12,2,2011
Male,26,Hispanic,M,violence,0,0,0,0,1,M2,other,0,NA,NA,1,1989,21,1,2013
Male,34,African-American,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1981,11,2,2013
Male,31,Other,F,other,0,0,0,2,1,M1,violence,1,F2,violence,1,1985,1,5,2013
Female,21,African-American,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1994,30,1,2013
Male,21,African-American,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1995,28,11,2013
Male,37,Other,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1978,20,2,2013
Male,35,African-American,F,robbery,0,0,0,27,0,NA,NA,0,NA,NA,0,1980,30,12,2013
Female,56,Caucasian,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1960,1,1,2013
Female,34,African-American,F,traffic,0,0,0,5,1,M1,other,0,NA,NA,1,1982,31,3,2013
Male,32,African-American,F,traffic,0,1,2,11,1,M2,traffic,0,NA,NA,1,1983,23,8,2012
Female,38,African-American,F,drugs,0,0,0,14,1,F3,violence,1,F3,violence,1,1977,12,7,2014
Male,57,Caucasian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1958,23,1,2014
Male,22,African-American,F,robbery,0,0,0,1,1,M1,drugs,0,NA,NA,1,1994,5,4,2013
Male,48,Caucasian,F,robbery,0,0,0,3,1,M1,other,0,NA,NA,1,1968,24,7,2014
Male,34,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1981,15,2,2014
Male,66,African-American,F,drugs,0,0,0,5,1,M1,violence,0,NA,NA,1,1949,21,2,2013
Male,23,African-American,F,robbery,0,0,0,0,1,M2,traffic,0,NA,NA,1,1993,15,5,2013
Male,26,Caucasian,F,violence,0,0,0,0,1,M2,traffic,0,NA,NA,0,1989,16,8,2013
Male,52,African-American,F,other,0,0,0,0,1,F3,traffic,0,NA,NA,1,1963,25,5,2013
Male,30,African-American,M,violence,0,1,0,1,0,NA,NA,0,NA,NA,0,1985,22,1,2014
Male,44,African-American,F,traffic,0,0,0,2,0,NA,NA,0,NA,NA,0,1971,14,2,2013
Female,24,African-American,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1991,12,4,2013
Male,24,Caucasian,F,other,0,0,0,1,1,M1,NA,0,NA,NA,1,1991,2,7,2014
Male,37,African-American,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1978,29,10,2013
Male,45,African-American,F,traffic,0,0,0,7,0,NA,NA,0,NA,NA,0,1971,28,1,2014
Male,32,African-American,F,traffic,0,0,0,7,0,NA,NA,0,NA,NA,0,1984,23,3,2014
Male,28,African-American,M,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1987,4,5,2013
Male,21,Hispanic,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1994,11,5,2013
Male,39,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1976,5,1,2014
Male,40,African-American,F,drugs,0,0,0,6,0,NA,NA,0,NA,NA,0,1976,19,3,2014
Male,34,African-American,F,drugs,0,0,1,3,1,M2,other,0,NA,NA,1,1982,12,6,2014
Male,38,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1977,27,8,2013
Male,51,Caucasian,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1964,30,11,2013
Male,43,African-American,M,traffic,0,0,0,3,1,M2,traffic,0,NA,NA,1,1972,3,10,2014
Male,20,African-American,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1995,19,10,2013
Male,37,Caucasian,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1979,28,2,2013
Male,33,Hispanic,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1983,11,3,2013
Male,32,African-American,M,violence,0,0,0,2,0,NA,NA,0,NA,NA,0,1983,19,11,2013
Female,19,African-American,F,other,0,0,0,1,1,M2,robbery,0,NA,NA,1,1996,6,12,2014
Male,26,African-American,F,robbery,0,0,0,6,1,F2,violence,1,F2,violence,1,1990,8,1,2013
Male,22,African-American,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1994,19,11,2013
Male,39,Caucasian,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1976,27,8,2013
Male,35,Caucasian,F,drugs,0,0,1,1,0,NA,NA,0,NA,NA,0,1980,28,5,2013
Male,25,Caucasian,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1990,7,12,2013
Male,26,Caucasian,F,other,0,0,0,0,1,M1,violence,0,NA,NA,1,1990,25,11,2014
Male,31,African-American,M,other,0,0,0,1,1,M2,traffic,0,NA,NA,1,1984,24,8,2013
Male,38,African-American,F,other,0,0,0,7,1,F3,other,1,F3,other,1,1977,24,8,2013
Male,29,Caucasian,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1987,24,2,2013
Male,23,African-American,F,violence,0,0,0,3,1,M1,other,0,NA,NA,1,1992,30,9,2013
Male,25,African-American,F,other,0,1,0,9,0,NA,NA,0,NA,NA,0,1990,24,1,2014
Male,57,African-American,F,violence,0,0,0,19,0,NA,NA,0,NA,NA,0,1958,21,10,2013
Male,26,African-American,F,other,0,0,0,5,1,M1,drugs,0,NA,NA,1,1989,21,9,2013
Male,52,Hispanic,F,violence,0,0,0,10,0,NA,NA,0,NA,NA,0,1963,19,3,2013
Male,62,Hispanic,F,drugs,0,0,0,5,0,NA,NA,0,NA,NA,0,1953,20,12,2011
Male,35,African-American,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1981,9,3,2014
Male,27,African-American,F,drugs,0,0,0,6,1,F3,robbery,0,NA,NA,1,1988,14,11,2014
Male,27,African-American,F,robbery,0,0,0,5,1,F1,other,0,NA,NA,1,1988,8,11,2013
Male,44,Hispanic,F,other,0,0,0,2,1,F3,other,1,F3,other,1,1971,5,12,2012
Male,57,Caucasian,M,other,0,0,0,21,1,M2,traffic,0,NA,NA,1,1958,23,1,2014
Male,26,African-American,F,drugs,0,0,0,4,1,M1,other,0,NA,NA,1,1989,24,8,2013
Female,31,African-American,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1984,16,9,2013
Male,29,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1986,12,3,2013
Male,41,Hispanic,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1974,18,6,2013
Male,28,African-American,F,other,0,0,0,25,1,F3,robbery,0,NA,NA,1,1988,1,10,2013
Male,31,African-American,F,other,0,0,0,4,1,M2,traffic,0,NA,NA,1,1984,18,9,2013
Male,26,Hispanic,M,violence,0,0,0,1,1,M1,other,0,NA,NA,1,1990,8,10,2014
Male,60,Caucasian,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1955,2,3,2014
Male,27,Caucasian,F,robbery,0,0,0,2,0,NA,NA,0,NA,NA,0,1988,14,12,2013
Male,22,African-American,F,other,0,0,0,5,1,F2,violence,0,NA,NA,1,1993,26,9,2013
Male,27,Hispanic,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1988,15,4,2013
Male,34,African-American,F,drugs,0,1,0,20,1,M2,traffic,0,NA,NA,1,1981,30,10,2014
Male,29,African-American,F,violence,0,0,0,10,1,M1,traffic,0,NA,NA,1,1987,2,12,2013
Male,33,Other,F,violence,0,0,0,4,1,M1,drugs,0,NA,NA,1,1983,29,4,2014
Male,25,African-American,F,robbery,0,0,0,3,0,NA,NA,0,NA,NA,0,1990,21,12,2013
Male,22,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1993,18,9,2013
Female,28,Caucasian,F,other,0,0,0,7,1,F3,other,0,NA,NA,1,1987,2,4,2013
Male,42,Caucasian,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1973,15,12,2013
Male,29,African-American,F,violence,0,4,1,15,1,M2,traffic,1,F2,other,1,1987,5,7,2014
Female,37,African-American,F,violence,0,0,0,3,0,NA,NA,0,NA,NA,0,1979,8,1,2014
Female,36,Caucasian,F,drugs,0,0,0,4,1,M1,violence,0,NA,NA,1,1979,8,12,2014
Male,34,Caucasian,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1981,26,5,2013
Male,29,African-American,F,other,0,0,0,5,1,M1,drugs,0,NA,NA,1,1987,7,12,2012
Male,32,Caucasian,F,violence,0,0,0,11,0,NA,NA,0,NA,NA,0,1983,19,9,2013
Male,50,Caucasian,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1965,24,2,2014
Male,25,Hispanic,F,other,0,0,0,1,1,M2,other,0,NA,NA,1,1991,20,2,2013
Male,27,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1989,3,8,2013
Male,50,Hispanic,F,drugs,0,0,0,3,1,F3,other,0,NA,NA,1,1966,19,1,2013
Male,27,African-American,F,violence,0,0,0,5,1,M2,traffic,0,NA,NA,1,1988,20,3,2014
Male,26,African-American,F,violence,1,0,0,10,1,M1,other,0,NA,NA,1,1989,7,12,2014
Male,31,Caucasian,M,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1985,10,5,2013
Female,62,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1953,19,9,2013
Male,21,Caucasian,F,other,0,0,0,0,1,M1,robbery,0,NA,NA,1,1994,16,10,2014
Male,38,Caucasian,M,violence,0,0,0,2,0,NA,NA,0,NA,NA,0,1977,10,8,2013
Male,22,African-American,M,violence,0,0,0,0,1,M1,drugs,1,M1,violence,1,1994,6,6,2014
Male,37,Other,F,other,2,0,0,11,0,NA,NA,0,NA,NA,0,1978,21,10,2013
Male,66,Caucasian,F,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1949,3,9,2013
Female,24,Caucasian,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1991,19,7,2013
Male,34,Caucasian,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1982,18,2,2013
Male,21,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1994,19,2,2013
Male,53,African-American,M,violence,0,0,0,0,1,M1,other,1,M1,violence,1,1963,23,1,2013
Male,26,African-American,F,drugs,0,0,0,4,1,M1,violence,1,M1,violence,1,1990,10,5,2014
Male,29,Hispanic,F,robbery,0,0,0,1,0,NA,NA,0,NA,NA,0,1986,5,9,2013
Male,58,African-American,F,drugs,0,0,0,10,1,F3,drugs,0,NA,NA,1,1957,15,6,2013
Male,32,Other,F,other,0,0,0,0,1,M2,traffic,0,NA,NA,1,1983,4,10,2014
Female,27,African-American,M,violence,0,0,0,1,1,M2,robbery,0,NA,NA,1,1988,4,2,2014
Male,38,African-American,M,other,0,0,0,0,1,M1,other,0,NA,NA,1,1977,2,4,2013
Male,23,African-American,F,other,1,0,0,3,1,F3,drugs,0,NA,NA,1,1992,26,11,2013
Male,29,African-American,F,other,0,0,0,8,0,NA,NA,0,NA,NA,0,1987,28,3,2012
Male,55,Caucasian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1960,19,2,2013
Female,42,Caucasian,F,drugs,0,0,0,0,1,F3,drugs,0,NA,NA,1,1974,11,5,2013
Male,30,African-American,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1985,18,3,2013
Male,21,Hispanic,F,drugs,0,0,3,1,0,NA,NA,0,NA,NA,0,1994,14,2,2014
Male,54,African-American,M,violence,0,0,0,4,1,M1,robbery,1,M1,violence,1,1961,16,3,2013
Male,35,Hispanic,F,other,0,0,0,0,1,M1,violence,1,M1,violence,1,1980,22,3,2013
Male,27,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1988,12,1,2013
Male,27,Caucasian,M,traffic,0,0,0,1,1,M2,traffic,0,NA,NA,1,1989,24,3,2013
